loss,accuracy,val_loss,val_accuracy
1.547930121421814,0.4632978141307831,1.6921913623809814,0.2939259111881256
1.1210331916809082,0.5767764449119568,1.819906234741211,0.3081481456756592
0.9630258083343506,0.6392337083816528,1.6039010286331177,0.3718518614768982
0.9076825380325317,0.6592708230018616,1.1465080976486206,0.5765925645828247
0.8543728590011597,0.6823379993438721,1.1789864301681519,0.5774815082550049
0.8177126049995422,0.6926009058952332,1.07663094997406,0.6002963185310364
0.7857093214988708,0.7086306214332581,0.9548120498657227,0.6545185446739197
0.7492936849594116,0.7168409824371338,0.8258644938468933,0.6859259009361267
0.7402938604354858,0.718600332736969,2.945913553237915,0.33718517422676086
0.7140066623687744,0.7335548996925354,0.8741792440414429,0.7179259061813354
0.7093459963798523,0.7315022945404053,1.1556651592254639,0.6254814863204956
0.6915255784988403,0.7411787509918213,0.980384111404419,0.6850370168685913
0.6721642017364502,0.7495846152305603,0.7837266325950623,0.7161481380462646
0.6420963406562805,0.759358823299408,0.7635314464569092,0.7262222170829773
0.6368510723114014,0.7637572288513184,1.0809881687164307,0.6595555543899536
0.6104141473770142,0.769621729850769,0.6743152737617493,0.7490370273590088
0.6018173098564148,0.7749975323677063,0.7204437851905823,0.7383703589439392
0.607999861240387,0.770501434803009,1.908774971961975,0.5001481771469116
0.5715767741203308,0.7820349931716919,1.5446826219558716,0.4770370423793793
0.5673905611038208,0.7858469486236572,1.1373039484024048,0.6542222499847412
0.5446847677230835,0.79620760679245,1.2220600843429565,0.6933333277702332
0.7114103436470032,0.7447952032089233,2.28609561920166,0.48088890314102173
0.5874022245407104,0.7776365876197815,0.6379539370536804,0.7641481757164001
0.548490583896637,0.7970873117446899,1.5898866653442383,0.4900740683078766
0.5300737023353577,0.8039292097091675,0.5896312594413757,0.7807407379150391
0.5002750754356384,0.8128237724304199,0.9026541709899902,0.6542222499847412
0.4854143559932709,0.8175153732299805,0.805250883102417,0.7158518433570862
0.4777909219264984,0.8229889273643494,2.063328742980957,0.5108147859573364
0.468910276889801,0.8225979804992676,0.6993419528007507,0.7534815073013306
0.46007609367370605,0.8307105898857117,1.154258370399475,0.6222222447395325
0.4371453523635864,0.8351089954376221,0.593209445476532,0.7857778072357178
0.42224735021591187,0.8396050930023193,0.5074901580810547,0.8204444646835327
0.4084809422492981,0.8456651568412781,0.49124541878700256,0.8260740637779236
0.40334731340408325,0.8505522608757019,0.5300241708755493,0.8142222166061401
0.42201927304267883,0.8410712480545044,1.332468032836914,0.6441481709480286
0.40279266238212585,0.8501612544059753,0.6045539379119873,0.7982222437858582
0.3644854724407196,0.8621835708618164,0.68333500623703,0.7454814910888672
0.37457817792892456,0.8605219721794128,0.8920512795448303,0.7327407598495483
0.35792434215545654,0.8652135729789734,0.797761857509613,0.7514073848724365
0.3570653796195984,0.8672661781311035,1.000990390777588,0.6841481328010559
0.32688164710998535,0.8785064816474915,0.7627508044242859,0.7413333058357239
0.3380129933357239,0.8729351758956909,1.1573587656021118,0.6441481709480286
0.32919374108314514,0.8794839382171631,3.6927130222320557,0.4201481342315674
0.31692224740982056,0.8817319869995117,0.5914973020553589,0.8011851906776428
0.30600813031196594,0.8881829977035522,0.5951684713363647,0.8198518753051758
0.30752772092819214,0.8887694478034973,0.4870108962059021,0.8405925631523132
0.2906757891178131,0.8927768468856812,0.5249308943748474,0.8180740475654602
0.3000814914703369,0.8884761929512024,0.5074605345726013,0.8420740962028503
0.275778204202652,0.8967843055725098,1.0119332075119019,0.7250370383262634
0.2598777115345001,0.9046036601066589,1.2307127714157104,0.679111123085022
0.28409543633461,0.8961001038551331,2.5630404949188232,0.4942222237586975
0.28830283880233765,0.8941452503204346,0.5328190922737122,0.8311111330986023
0.26796984672546387,0.9019646048545837,1.3138792514801025,0.6346666812896729
0.2572648525238037,0.9033330082893372,0.8579663038253784,0.7330370545387268
0.2549782991409302,0.9022578597068787,0.5112298727035522,0.8453333377838135
0.2514794170856476,0.9092952609062195,0.6059609055519104,0.8299259543418884
0.2446616291999817,0.911836564540863,0.6805945634841919,0.7576296329498291
0.24959313869476318,0.908806562423706,1.3131022453308105,0.7146666646003723
0.23893414437770844,0.9136936664581299,0.5093160271644592,0.8364444375038147
0.2663475275039673,0.9064607620239258,0.6950848698616028,0.7863703966140747
0.23789913952350616,0.9132049679756165,0.9366100430488586,0.7585185170173645
0.2079276144504547,0.9272798299789429,0.7660169005393982,0.792888879776001
0.22085018455982208,0.9198514223098755,0.6679578423500061,0.8097777962684631
0.20297807455062866,0.9271820783615112,3.2834267616271973,0.4776296317577362
0.20588791370391846,0.9243475794792175,0.9410334825515747,0.7152592539787292
0.18557290732860565,0.932948887348175,0.5292730331420898,0.8477036952972412
0.18804866075515747,0.9289414286613464,0.6510923504829407,0.8260740637779236
0.17758743464946747,0.9347082376480103,1.0942097902297974,0.7253333330154419
0.17139063775539398,0.9389111399650574,0.5420870780944824,0.8337777853012085
0.17781193554401398,0.9327533841133118,0.5471454858779907,0.8512592315673828
0.18216578662395477,0.9339262843132019,2.404001235961914,0.5146666765213013
0.1753547191619873,0.9372495412826538,0.9591700434684753,0.7484444379806519
0.18575726449489594,0.9328511357307434,0.4662785828113556,0.875259280204773
0.16061872243881226,0.9417456984519958,0.533661425113678,0.8435555696487427
0.15555992722511292,0.9437004923820496,1.0674165487289429,0.7309629917144775
0.16812320053577423,0.9412569403648376,0.8230088353157043,0.8053333163261414
0.15804217755794525,0.9408659934997559,0.4433916509151459,0.863703727722168
0.15416094660758972,0.9461440443992615,0.5273182392120361,0.8548148274421692
0.14756132662296295,0.9472192525863647,0.9863308668136597,0.7688888907432556
0.14358726143836975,0.9480011463165283,0.6248446702957153,0.8174814581871033
0.14604051411151886,0.945068895816803,0.7298728227615356,0.7958518266677856
0.16930538415908813,0.939888596534729,0.6248222589492798,0.834074079990387
0.16832397878170013,0.938422441482544,0.6281912326812744,0.8314074277877808
0.15905679762363434,0.9427230954170227,0.7717157602310181,0.799407422542572
0.13527613878250122,0.9510312080383301,1.0669984817504883,0.7274073958396912
0.14632724225521088,0.9489786028862,0.6105681657791138,0.8408889174461365
0.13100913166999817,0.9522041082382202,0.7365319132804871,0.8118518590927124
0.1276354044675827,0.9542566537857056,0.5385311245918274,0.8551111221313477
0.12093261629343033,0.9560160040855408,0.5220197439193726,0.868148148059845
0.12703824043273926,0.9532792568206787,0.4448097050189972,0.8823703527450562
0.12762340903282166,0.9563092589378357,0.5357562303543091,0.8663703799247742
0.12183170765638351,0.9582641124725342,0.47809720039367676,0.8743703961372375
0.12167846411466599,0.9568957090377808,1.196631669998169,0.7339259386062622
0.12298675626516342,0.9567979574203491,0.8299392461776733,0.7979259490966797
0.12881959974765778,0.9550386071205139,0.51851487159729,0.8554074168205261
0.12317445874214172,0.9564070105552673,1.1168055534362793,0.7425185441970825
0.1264551728963852,0.9553318619728088,0.7468386292457581,0.8041481375694275
0.24142596125602722,0.9460463523864746,15.599408149719238,0.24533332884311676
0.6124927401542664,0.7903430461883545,1.8342761993408203,0.5042963027954102
0.3044089078903198,0.8867168426513672,0.9471811056137085,0.7084444165229797
0.23211173713207245,0.9156485199928284,0.7826917767524719,0.7839999794960022
0.20401892066001892,0.9261069297790527,0.450544536113739,0.861037015914917
0.1625385731458664,0.9421366453170776,0.5345654487609863,0.8512592315673828
0.14115001261234283,0.9492717981338501,0.642428457736969,0.8337777853012085
0.1381014585494995,0.9514221549034119,0.5323712229728699,0.8485925793647766
0.1371169090270996,0.9512266516685486,0.6639247536659241,0.8257777690887451
0.14110206067562103,0.9506402015686035,0.6044434309005737,0.8159999847412109
