loss,accuracy,val_loss,val_accuracy
0.37287354469299316,0.8748576045036316,0.8803969621658325,0.4995708167552948
0.16847141087055206,0.9352220892906189,1.414450764656067,0.497854083776474
0.13633862137794495,0.9497437477111816,2.916623592376709,0.497854083776474
0.12839947640895844,0.953730046749115,1.560568928718567,0.497854083776474
0.11503181606531143,0.9588553309440613,1.8608404397964478,0.5103004574775696
0.10443994402885437,0.9609909057617188,2.277263879776001,0.4995708167552948
0.08464060723781586,0.9706720113754272,1.697784185409546,0.509871244430542
0.08848833292722702,0.9669703841209412,2.5449538230895996,0.508583664894104
0.08039344847202301,0.9706720113754272,3.3127684593200684,0.5180257558822632
0.07140544056892395,0.975085437297821,1.0112587213516235,0.6618025898933411
0.06651423126459122,0.9773633480072021,1.1187556982040405,0.6708154678344727
0.06573052704334259,0.9765090942382812,0.5530133247375488,0.775965690612793
0.06091216951608658,0.9782175421714783,1.981306791305542,0.6150214672088623
0.050543662160634995,0.9799259901046753,0.5006720423698425,0.8377682566642761
0.04718611016869545,0.9824886322021484,0.19120094180107117,0.9326180219650269
0.06149702146649361,0.9782175421714783,0.16952314972877502,0.9484978318214417
0.05367281287908554,0.9802107214927673,0.20989570021629333,0.9381974339485168
0.042436134070158005,0.9846241474151611,0.197188138961792,0.9356223344802856
0.040784046053886414,0.9843394160270691,0.21449367702007294,0.936480700969696
0.03782189264893532,0.9861901998519897,0.15440186858177185,0.9523605108261108
0.037959787994623184,0.9861901998519897,0.1921049803495407,0.9334763884544373
0.030303943902254105,0.9897494316101074,0.5067262649536133,0.8583691120147705
0.03141136094927788,0.9880409836769104,0.12448142468929291,0.966094434261322
0.03964931517839432,0.9853360056877136,0.14165067672729492,0.9678111672401428
0.03320980817079544,0.9881833791732788,0.11484863609075546,0.96180260181427
0.03384920954704285,0.9884681105613708,0.17247521877288818,0.9553648233413696
0.03356996923685074,0.9887528419494629,0.3390355110168457,0.9030042886734009
0.03652896359562874,0.9857630729675293,0.296154260635376,0.9334763884544373
0.023659957572817802,0.9908883571624756,0.17405565083026886,0.949356198310852
0.02627364732325077,0.9906036257743835,0.10579361766576767,0.974678099155426
0.025144526734948158,0.991315484046936,0.15435691177845,0.9523605108261108
0.02410568855702877,0.9903188943862915,0.10341990739107132,0.9708154797554016
0.019558070227503777,0.9938781261444092,0.10704004764556885,0.9781115651130676
0.020952299237251282,0.9930239319801331,0.2389681190252304,0.9429184794425964
0.021647000685334206,0.9917426109313965,0.37770184874534607,0.9072961211204529
0.019714880734682083,0.992739200592041,0.28202974796295166,0.9231759905815125
0.014499255456030369,0.9958713054656982,0.18072153627872467,0.964806854724884
0.011654142290353775,0.9953018426895142,0.6384341716766357,0.8703862428665161
0.017482779920101166,0.9934509992599487,0.3166554570198059,0.9450643658638
0.030567700043320656,0.9898918271064758,1.0501924753189087,0.8682403564453125
0.02847607433795929,0.9906036257743835,0.1892629861831665,0.9472103118896484
0.02070268802344799,0.9928815364837646,0.21091490983963013,0.9437768459320068
0.023946315050125122,0.9911731481552124,0.16170050203800201,0.9575107097625732
0.014343674294650555,0.9953018426895142,0.21539151668548584,0.9489270448684692
0.017603829503059387,0.9925968050956726,0.1227530837059021,0.971673846244812
0.018811294808983803,0.9931662678718567,0.2767639756202698,0.9377682209014893
0.012549270875751972,0.9954441785812378,0.19683955609798431,0.9454935789108276
0.023017089813947678,0.9916002154350281,0.30287405848503113,0.9339056015014648
0.01965053752064705,0.9930239319801331,0.1607832908630371,0.954935610294342
0.01641472429037094,0.9940205216407776,0.2367875874042511,0.954935610294342
0.01541871763765812,0.9943052530288696,0.18413157761096954,0.9579399228096008
0.012438801117241383,0.9961560368537903,0.21941834688186646,0.9442059993743896
0.014474015682935715,0.9935933947563171,0.18828389048576355,0.9553648233413696
0.011001369915902615,0.9951594471931458,0.22868072986602783,0.9540772438049316
0.012782670557498932,0.9951594471931458,0.4546121060848236,0.9128755331039429
0.018131999298930168,0.9943052530288696,0.4257949888706207,0.9317596554756165
0.013064841739833355,0.9961560368537903,0.6688844561576843,0.8467811346054077
0.013835147954523563,0.9947323203086853,0.13393962383270264,0.9686695337295532
0.010231535881757736,0.9958713054656982,0.19562223553657532,0.960515022277832
0.01322939619421959,0.9961560368537903,0.13392816483974457,0.9763948321342468
0.018880272284150124,0.9928815364837646,0.1345636397600174,0.974678099155426
0.021945426240563393,0.9925968050956726,0.12022998183965683,0.9776824116706848
